We Can Make It Better,Late Registration,Kanye West | Talib Kweli | Q-Tip | Common | Rhymefest,232.0ø
Wake Up Mr. West,Late Registration,Kanye West,41.1ø
Two Words,Def Jam 25_ Vol. 23 - Show And Prove,Kanye West | Mos Def | Freeway | The Boys Choir Of Harlem,267.4ø
The Prime Time Of Your Life,Human After All,Daft Punk,263.2ø
The Brainwasher,Human After All,Daft Punk,247.8ø
Television Rules The Nation,Human After All,Daft Punk,286.2ø
Technologic (Vitalic Remix),Technologic,Daft Punk,324.9ø
Technologic (Radio Edit),Musique Vol 1,Daft Punk,166.2ø
Technologic (Peaches No Logic Remix),Technologic,Daft Punk,280.5ø
Technologic (Digitalism RMX),Technologic,Daft Punk,358.3ø
Technologic ( Basement Jaxx Kontrol Mixx ),Technologic,Daft Punk,331.8ø
Technologic,Human After All,Daft Punk,283.2ø
Steam Machine,Human After All,Daft Punk,321.0ø
Skit #2 (Kanye West/Late Registration),Late Registration,Kanye West,31.4ø
Skit #1 (Kanye West/Late Registration),Late Registration,Kanye West,33.6ø
Roses,Late Registration,Kanye West,245.9ø
Robot Rock - Daft Punk Maximum Overdrive Mix,Robot Rock,Daft Punk,355.7ø
Robot Rock,Musique Vol 1,Daft Punk,287.7ø
Late,Late Registration,Kanye West,230.5ø
Human After All (The Juan Mclean Remix ),Human After All,Daft Punk,402.6ø
Human After All (SebastiAn Remix ),Human After All,Daft Punk,286.7ø
Human After All (Alter Ego Remix ),Human After All,Daft Punk,564.3ø
Human After All  (Emperor Machine Version ),Human After All,Daft Punk,363.2ø
Human After All,Musique Vol 1,Daft Punk,319.4ø
Hey Mama,Late Registration,Kanye West,305.1ø
Heavy Hitters,All Falls Down,Kanye West | GLC,240.2ø
Heard 'Em Say,Heard 'Em Say,Kanye West | Adam Levine,253.7ø
Gone,Late Registration,Kanye West | Consequence | Cam'Ron,333.3ø
Gold Digger,Gold Digger,Kanye West | Jamie Foxx,195.6ø
Emotion,Human After All,Daft Punk,416.5ø
Drive Slow,Late Orchestration,Kanye West | Paul Wall | GLC,273.8ø
Diamonds From Sierra Leone,Touch The Sky,Kanye West,252.6ø
All Falls Down,All Falls Down,Kanye West | Syleena Johnson,230.3ø
Addiction,Late Registration,Kanye West,267.2ø
**Bonus Track**  Diamonds From Sierra Leone,Late Registration,Kanye West,238.4ø
Celebration,Late Registration,Kanye West,198.5ø
Rush,Music Of The Sun,Rihanna | Kardinal Offishall,189.5ø
