You Spin Me Round (Like A Record),You Spin Me Round,Dead Or Alive,227.9ø
What I Want,Sophisticated Boom Boom,Dead Or Alive,325.5ø
That's The Way (I Like It),Essential Pop Anthems:  Classic 80s_ 90s and Current Chart Hits,Dead Or Alive,185.1ø
Forever Young,Voice Of Love,Diana Ross,289.0ø
When October Goes,The Complete Collection...And Then Some,Barry Manilow,241.2ø
Thunderpick,Sign Of The Hammer,Manowar,211.8ø
Thor (The Powerhead),Sign Of The Hammer,Manowar,323.8ø
The Oath,Sign Of The Hammer,Manowar,294.7ø
Sign Of The Hammer,Sign Of The Hammer,Manowar,258.9ø
Mountains,Sign Of The Hammer,Manowar,459.0ø
Guyana (Cult Of The Damned),Sign Of The Hammer,Manowar,430.1ø
Animals,Sign Of The Hammer,Manowar,214.0ø
You Know I'm Right (2006 Digital Remaster),About Face,David Gilmour,305.6ø
Until We Sleep (2006 Digital Remaster),About Face,David Gilmour,318.9ø
Out Of The Blue (2006 Digital Remaster),About Face,David Gilmour,217.2ø
Let's Get Metaphysical (2006 Digital Remaster),About Face,David Gilmour,249.1ø
Cruise (2006 Digital Remaster),About Face,David Gilmour,279.8ø
Blue Light (2006 Digital Remaster),About Face,David Gilmour,275.5ø
MTV Get Off The Air,Milking The Sacred Cow,Dead Kennedys,218.4ø
Kinky Sex Makes the World Go 'Round,Give Me Convenience or Give Me Death,Dead Kennedys,257.0ø
Goons of Hazzard,Mutiny on the Bay,Dead Kennedys,247.2ø
A Child and His Lawnmower,Give Me Convenience or Give Me Death,Dead Kennedys,54.8ø
Windows And Walls,Portrait: The Music Of Dan Fogelberg From 1972-1997,Dan Fogelberg,297.0ø
The Loving Cup,Windows And Walls,Dan Fogelberg,301.0ø
The Language Of Love,Portrait: The Music Of Dan Fogelberg From 1972-1997,Dan Fogelberg,222.7ø
Sweet Magnolia And The Travelling Salesman,Windows And Walls,Dan Fogelberg,282.0ø
Gone Too Far,Windows And Walls,Dan Fogelberg,273.0ø
Believe In Me,The Very Best Of Dan Fogelberg,Dan Fogelberg,276.0ø
Sleeping (In The Fire),The Best Of The Best,W.A.S.P.,236.0ø
Wings Of Tomorrow,Wings Of Tomorrow,Europe,238.6ø
Treated Bad Again,Wings Of Tomorrow,Europe,225.8ø
Stormwind,Rock The Night - The Very Best Of Europe,Europe,269.1ø
Scream Of Anger,Wings Of Tomorrow,Europe,245.5ø
Open Your Heart,1982 - 2000,Europe,241.3ø
Lyin' Eyes,Wings Of Tomorrow,Europe,225.6ø
Dreamer,Almost Unplugged,Europe,263.2ø
Dance The Night Away,Wings Of Tomorrow,Europe,216.0ø
Aphasia,Rock The Night - The Very Best Of Europe,Europe,150.9ø
Song For My Father,Talkin' Verve,George Benson,288.7ø
Women III,Crush,Orchestral Manoeuvres In The Dark,266.6ø
The Lights Are Going Out,Crush,Orchestral Manoeuvres In The Dark,237.8ø
Secret,Crush,Orchestral Manoeuvres In The Dark,236.4ø
Junk Culture,Junk Culture,Orchestral Manoeuvres In The Dark,247.7ø
Her Body In My Soul,Navigation (The OMD B-Sides),Orchestral Manoeuvres In The Dark,282.9ø
The Satisfied Mind (LP Version),Shout,Devo,187.9ø
The 4th Dimension (LP Version),Shout,Devo,264.3ø
R U Experienced (LP Version),Shout,Devo,188.4ø
Please Please  (LP Version),Shout,Devo,184.8ø
Jurisdiction Of Love  (LP Version),Shout,Devo,180.6ø
Jigsaw,Essential Collection,Marillion,406.9ø
You Turn Me On,Greatest Hits,Rick James,281.3ø
17,Anthology,Rick James,251.0ø
The Working Hour,Songs From The Big Chair - Deluxe Edition,Tears For Fears,128.1ø
Shout,Songs From The Big Chair - Deluxe Edition,Tears For Fears,406.6ø
Mothers Talk,Songs From The Big Chair - Deluxe Edition,Tears For Fears,255.3ø
I Believe,Songs From The Big Chair - Deluxe Edition,Tears For Fears,280.1ø
Everybody Wants To Rule The World,Songs From The Big Chair - Deluxe Edition,Tears For Fears,252.7ø
Empire Building,Songs From The Big Chair - Deluxe Edition,Tears For Fears,168.8ø
C'mon  (LP Version),Shout,Devo,195.5ø
The Big Blast For Youth,The Politics of Time,Minutemen,84.2ø
Below The Belt,Post-Mersh_ Vol. 3,Minutemen,58.0ø
Base King Boon,The Politics of Time,Minutemen,76.9ø
Near The End (2006 Digital Remaster),About Face,David Gilmour,350.3ø
All Lovers Are Deranged (2006 Digital Remaster),About Face,David Gilmour,195.1ø
This Guitar Says Sorry,Billy Bragg Vol.1,Billy Bragg,153.9ø
The Saturday Boy,Billy Bragg Vol.1,Billy Bragg,204.0ø
Strange Things Happen,Billy Bragg Vol.1,Billy Bragg,160.2ø
Love Gets Dangerous,Billy Bragg Vol.1,Billy Bragg,145.6ø
It Says Here,Billy Bragg Vol.1,Billy Bragg,144.4ø
From a Vauxhall Velox,Billy Bragg Vol.1,Billy Bragg,153.1ø
A Lover Sings,Billy Bragg Vol.1,Billy Bragg,231.5ø
Rock 'N Roll Star,Wheels Are Turnin',REO Speedwagon,221.2ø
One Lonely Night,Wheels Are Turnin',REO Speedwagon,201.5ø
I Do'  Wanna Know,Wheels Are Turnin',REO Speedwagon,255.0ø
Gotta Feel More,Wheels Are Turnin',REO Speedwagon,267.3ø
Can't Fight This Feeling,The Hits,REO Speedwagon,297.2ø
Break His Spell,Wheels Are Turnin',REO Speedwagon,178.5ø
Knockin' At Your Door,PENETRATOR,Ted Nugent,233.1ø
Go Down Fighting,PENETRATOR,Ted Nugent,282.6ø
Don't You Want My Love,PENETRATOR,Ted Nugent,210.8ø
Blame It On The Night,PENETRATOR,Ted Nugent,253.5ø
(Where Do You) Draw The Line,PENETRATOR,Ted Nugent,205.4ø
I Saw Your Mommy,Still Cyco After All These Years,Suicidal Tendencies,289.0ø
Some Things Are Better Left Unsaid,The Essential Daryl Hall & John Oates,Daryl Hall & John Oates,324.8ø
Possession Obsession,The Essential Daryl Hall & John Oates,Daryl Hall & John Oates,246.4ø
Silent Treatment,All Over The Place,Bangles,127.4ø
More Than Meets The Eye,All Over The Place,Bangles,199.3ø
Live,Playlist: The Very Best Of Bangles,Bangles,155.7ø
Hero Takes A Fall,Eternal Flame: The Best Of,Bangles,172.6ø
He's Got A Secret,All Over The Place,Bangles,162.2ø
Going Down To Liverpool,Eternal Flame: The Best Of,Bangles,220.3ø
Dover Beach,All Over The Place,Bangles,225.5ø
All About You,All Over The Place,Bangles,144.7ø
The Long Road,Cal,Mark Knopfler,439.8ø
Potato Picking,Cal,Mark Knopfler,126.7ø
Meeting Under The Trees,Cal,Mark Knopfler,56.7ø
Love And Guilt,Cal,Mark Knopfler,182.9ø
Irish Love,Cal,Mark Knopfler,145.8ø
Irish Boy,Cal,Mark Knopfler,278.6ø
A Secret Place / Where Will You Go,Cal,Mark Knopfler,92.6ø
Private Dancer (1997 Digital Remaster),Private Dancer,Tina Turner,431.8ø
I Might Have Been Queen (Soul Survivor) (1997 Digital Remaster),Private Dancer,Tina Turner,250.1ø
Roll On (Eighteen Wheeler),"Mountain Music ""The Best Of Alabama",Alabama,265.0ø
If You're Gonna Play In Texas (You Gotta Have A Fiddle In The Band),Ultimate Alabama 20 # 1 Hits,Alabama,203.2ø
Carolina Mountain Dewe,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,Alabama,263.8ø
(There's A) Fire In The Night,For The Record,Alabama,237.4ø
Sweet Misery Blues,Hallowed Ground,Violent Femmes,166.6ø
Never Tell,Hallowed Ground,Violent Femmes,429.4ø
Jesus Walking On The Water,Permanent Record: The Very Best Of The Violent Femmes,Violent Femmes,185.9ø
It's Gonna Rain,Hallowed Ground,Violent Femmes,251.3ø
I Know It's True But I'm Sorry To Say,Hallowed Ground,Violent Femmes,303.7ø
I Hear The Rain,Hallowed Ground,Violent Femmes,91.2ø
Hallowed Ground,Hallowed Ground,Violent Femmes,255.5ø
Country Death Song,Hallowed Ground,Violent Femmes,302.0ø
Black Girls,Hallowed Ground,Violent Femmes,340.4ø
Puppet Boy (LP Version),Shout,Devo,190.5ø
Thieves Like Us,Singles,New Order,237.2ø
We Can Change The World,Original Album Classics,The Jacksons,285.0ø
Wait,Victory,The Jacksons,326.0ø
The Hurt,Victory,The Jacksons,326.9ø
One More Chance,Can You Feel It: The Jacksons Collection,The Jacksons,305.3ø
Body,Original Album Classics,The Jacksons,306.3ø
Be Not Always,Victory,The Jacksons,332.4ø
Metal Invaders,Walls Of Jericho,Helloween,273.9ø
Caribbean Queen (No More Love On The Run),Suddenly,Billy Ocean,475.1ø
Face on the Cutting Room Floor,Tribute to Steve Goodman,The Nitty Gritty Dirt Band,196.8ø
The Will To Power,Masters Of The Universe: Pulp On Fire 1985-86,Pulp,205.3ø
Take Me Home Country Roads,Pressure Drop - The Best Of,Toots & The Maytals,197.3ø
Sweet & Dandy,From Bam Bam To Cherry Oh! Baby,Toots & The Maytals,169.5ø
