YOUR HEAD IS REELING,Ultimate Spinach,Ultimate Spinach,216.4ø
WHERE YOU'RE AT,Behold & See,Ultimate Spinach,188.7ø
VISIONS OF YOUR REALITY,Behold & See,Ultimate Spinach,352.8ø
SUITE:GENISIS OF BEAUTY,Behold & See,Ultimate Spinach,588.2ø
SACRIFICE OF THE MOON,Ultimate Spinach,Ultimate Spinach,225.7ø
PLASTIC RAINCOATS/HUNG UP MINDS,Ultimate Spinach,Ultimate Spinach,176.4ø
PAMELA,Ultimate Spinach,Ultimate Spinach,188.7ø
MIND FLOWERS,Behold & See,Ultimate Spinach,580.2ø
JAZZ THING,Behold & See,Ultimate Spinach,402.6ø
GILDED LAMP OF THE COSMOS,Behold & See,Ultimate Spinach,182.0ø
FUNNY FREAK PARADE,Ultimate Spinach,Ultimate Spinach,155.3ø
FIFTH HORSEMAN OF THE APOCALYPSE,Behold & See,Ultimate Spinach,359.9ø
EGO TRIP,Ultimate Spinach,Ultimate Spinach,193.8ø
DOVE IN HAWK'S CLOTHING,Ultimate Spinach,Ultimate Spinach,234.1ø
BAROQUE #1,Ultimate Spinach,Ultimate Spinach,288.9ø
Translucent Carriages,The Wizard Of Is,Pearls Before Swine,201.5ø
You're Mine (LP Version),Tighten Up,Archie Bell and The Drells,221.2ø
When You Left Heartache Began (LP Version),Tighten Up,Archie Bell and The Drells,141.0ø
Tighten Up Pt. 2 (LP Version),Tighten Up,Archie Bell and The Drells,167.0ø
Thousand Wonders (LP Version),Tighten Up,Archie Bell and The Drells,114.9ø
Soldier's Prayer_ 1967 (LP Version),Tighten Up,Archie Bell and The Drells,185.5ø
Knock On Wood (LP Version),Tighten Up,Archie Bell and The Drells,147.3ø
In The Midnight Hour (LP Version),Tighten Up,Archie Bell and The Drells,150.1ø
I Don't Wanna Be A Playboy (LP Version),Tighten Up,Archie Bell and The Drells,180.1ø
Give Me Time (LP Version),Tighten Up,Archie Bell and The Drells,153.1ø
Wednesday's Child,William Orbit Odyssey,John Barry,130.7ø
Vorrei Comprare Una Strada,SENZA ORARIO SENZA BANDIERA,New Trolls,144.2ø
Tom Flaherty,SENZA ORARIO SENZA BANDIERA,New Trolls,163.2ø
Susy Forrester,SENZA ORARIO SENZA BANDIERA,New Trolls,172.2ø
Padre O'Brien,SENZA ORARIO SENZA BANDIERA,New Trolls,167.7ø
Ho Veduto,SENZA ORARIO SENZA BANDIERA,New Trolls,223.6ø
Duemila,SENZA ORARIO SENZA BANDIERA,New Trolls,177.2ø
Al Bar Dell'Angolo,SENZA ORARIO SENZA BANDIERA,New Trolls,134.7ø
Valley Of The Dolls (Theme),Afro-Harping,Dorothy Ashby,215.4ø
Soul Vibrations,Lifestyle2 - Jazz Grooves Vol 1,Dorothy Ashby,185.2ø
Lonely Girl,Afro-Harping,Dorothy Ashby,195.2ø
Little Sunflower,Afro-Harping,Dorothy Ashby,227.4ø
Life Has Its Trials,Afro-Harping,Dorothy Ashby,271.3ø
Games,Afro-Harping,Dorothy Ashby,237.3ø
Come Live With Me,Afro-Harping,Dorothy Ashby,159.7ø
