Neenah,Happy Birthday Mr. President,Lester Young,209.8ø
Lester Leaps In,Columbia Jazz,Lester Young,192.9ø
D.B. Blues,Lester Young,Lester Young,178.1ø
Mambo No. 8,Perez Prado'S Greatest Hits,Perez Prado,154.4ø
Lupita,Mambo,Perez Prado,169.2ø
I'm A Man Of Constant Sorrow,The Complete Columbia Stanley Brothers,The Stanley Brothers,177.2ø
Mother Earth,Chess Moves - Chess Remixed,Memphis Slim,336.1ø
Shake Hands With Santa Claus,Hands,Louis Prima & Keely Smith,145.8ø
Black Night,Uprising 50ies,Charles Brown,186.5ø
Jezebel,Mule Train,Frankie Laine,163.0ø
Speak Low,La Onda Va Bien,Cal Tjader,364.7ø
Guachi Guaro (Soul Sauce),The Colors Of Latin Jazz: Soul Sauce!,Cal Tjader,376.0ø
Me And My Broken Heart,Hey Joe,Carl Smith,173.6ø
Let Old Mother Nature Have Her Way,The Essential Carl Smith  1950-1956,Carl Smith,170.3ø
