Spoken Word / The Journey,Ogdens' Nut Gone Flake,Small Faces,226.3ø
Spoken Word / Rollin' Over / Spoken Word,Ogdens' Nut Gone Flake,Small Faces,272.7ø
Spoken Word / Rene,Ogdens' Nut Gone Flake,Small Faces,170.6ø
Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,Ogdens' Nut Gone Flake,Small Faces,248.2ø
Spoken Word / Lazy Sunday / Spoken Word /  Whatcha Gonna Do About It,Ogdens' Nut Gone Flake,Small Faces,229.7ø
Spoken Word,Ogdens' Nut Gone Flake,Small Faces,155.2ø
Rollin' Over,Ogdens' Nut Gone Flake,Small Faces,133.9ø
Rene / Song Of A Baker,Ogdens' Nut Gone Flake,Small Faces,224.6ø
Mad John,Ogdens' Nut Gone Flake,Small Faces,254.9ø
Long Agos And Worlds Apart,Ogdens' Nut Gone Flake,Small Faces,156.3ø
Lazy Sunday,Ogdens' Nut Gone Flake,Small Faces,186.6ø
Afterglow / Spoken Word,Ogdens' Nut Gone Flake,Small Faces,334.6ø
Here I Am Baby,The Definitive Collection,The Marvelettes,162.6ø
Take Me,Fly Me To The Moon,Bobby Womack,150.0ø
No Money In My Pocket,Fly Me To The Moon,Bobby Womack,180.1ø
The Hunter,Live In Japan,Blue Cheer,276.0ø
Summertime Blues,Live In Japan,Blue Cheer,340.0ø
Second Time Around,Vincebus Eruptum,Blue Cheer,377.5ø
Rock Me Baby,Vincebus Eruptum,Blue Cheer,262.5ø
Parchment Farm,Vincebus Eruptum,Blue Cheer,349.6ø
Out Of Focus,Live In Japan,Blue Cheer,337.6ø
Babylon,Live In Japan,Blue Cheer,291.0ø
The Coven,Rosemary's Baby,Krzysztof Komeda,34.7ø
Rosemary's Baby,Rosemary's Baby,Krzysztof Komeda,137.4ø
Panic Again ,Rosemary's Baby,Krzysztof Komeda,86.1ø
More Panic,Rosemary's Baby,Krzysztof Komeda,98.5ø
Lullaby ,Rosemary's Baby,Krzysztof Komeda,69.5ø
The Love of A Good Man,I'M Gonna Be A Country Girl Again,Buffy Sainte-Marie,173.2ø
Sometimes when I Get To Thinkin',The Best Of,Buffy Sainte-Marie,179.8ø
Gonna Feel Much Better,I'M Gonna Be A Country Girl Again,Buffy Sainte-Marie,106.1ø
You Got The Power - To Turn Me On,Time Has Come: The Best Of The Chambers Brothers,The Chambers Brothers,203.1ø
A New Time - A New Day,Time Has Come: The Best Of The Chambers Brothers,The Chambers Brothers,445.2ø
Sing Me Back Home (2001 Remaster) (2001 Digital Remaster),Sing Me Back Home,Merle Haggard And The Strangers,171.5ø
Sing Me Back Home,The Very Best Of Merle Haggard,Merle Haggard And The Strangers,169.2ø
Look Over Me (2001 Remaster),Sing Me Back Home,Merle Haggard And The Strangers,178.9ø
