Warheads,Early Plague Years,Thinking Plague,497.6ø
Inside Out,Early Plague Years,Thinking Plague,253.6ø
Etude for Combo,Early Plague Years,Thinking Plague,421.8ø
Collarless Fog that one day soon,Early Plague Years,Thinking Plague,205.1ø
Strength To Strength,Labours Of Love - The Best Of Hue And Cry,Hue And Cry,268.0ø
Love Is The Master,Seduced And Abandoned,Hue And Cry,251.7ø
Just One Word,Seduced And Abandoned,Hue And Cry,247.1ø
I Refuse,Seduced And Abandoned,Hue And Cry,214.4ø
Human Touch,Seduced And Abandoned,Hue And Cry,241.6ø
History City,The Collection,Hue And Cry,205.3ø
Goodbye To Me,Seduced And Abandoned,Hue And Cry,252.2ø
Music Makers,The Trumpeteer (The Essence Of Swing),Harry James And His Orchestra,202.8ø
What You Make Me Feel,What You Make Me Feel,Liz Torres,462.0ø
In The City,Rarities & B-Sides,Liz Torres,444.8ø
Can't Get Enough,The Original Chicago House Classics,Liz Torres,322.2ø
Moten Swing,Just Jazz -volume One,Count Basie,207.2ø
Love At First,Love At First,Joe Yellow,342.2ø
The House That Jack Built,The Solid Silver 60s: Greatest Hits Vol. 2,Alan Price Set,192.1ø
The Weight Of The World (LP Version),Ambition,Tommy Shaw,296.6ø
The Outsider (LP Version),Ambition,Tommy Shaw,294.2ø
Somewhere In The Night (LP Version),Ambition,Tommy Shaw,280.8ø
No Such Thing (LP Version),Ambition,Tommy Shaw,238.4ø
Love You Too Much (LP Version),Ambition,Tommy Shaw,243.7ø
Lay Them Down (LP Version),Ambition,Tommy Shaw,255.1ø
Ever Since The World Began (LP Version),Ambition,Tommy Shaw,248.7ø
Dangerous Game (LP Version),Ambition,Tommy Shaw,293.2ø
Welkom In Utopia I,Welkom In Utopia,Frank Boeijen Groep,271.0ø
Vrienden Onder Elkaar,Hier Komt De Storm,Frank Boeijen Groep,255.9ø
Niemand Heeft Gelijk,Welkom In Utopia,Frank Boeijen Groep,250.5ø
Mantel Der Liefde,Welkom In Utopia,Frank Boeijen Groep,219.3ø
Hier Komt De Storm,Welkom In Utopia,Frank Boeijen Groep,392.8ø
Was ich an dir mag,Kurz nach Acht - Live (Special Edition),Ulla Meinecke,129.9ø
Verliebte Leute,Kurz nach Acht - Live (Special Edition),Ulla Meinecke,187.1ø
Stolz italienischer Frauen,Kurz nach Acht - Live (Special Edition),Ulla Meinecke,290.3ø
Sie nimmts wie eine Frau,Kurz nach Acht - Live (Special Edition),Ulla Meinecke,236.7ø
Schmachtfetzen,Kurz nach Acht - Live (Special Edition),Ulla Meinecke,242.6ø
Nie wieder,Nur das Beste,Ulla Meinecke,258.8ø
