When Johnny Comes Marching Home,More Greatest Hits - 18 Best Loved Favorites,The Mormon Tabernacle Choir,174.4ø
The Lord's Prayer,20 Favourite Uplifting Hymns,Mormon Tabernacle Choir,197.3ø
Now The Day Is Over,20 Favourite Uplifting Hymns,Mormon Tabernacle Choir,50.7ø
He's Got The Whole World In His Hands,The Majesty of America,The Mormon Tabernacle Choir,155.8ø
God Of Our Fathers,Rock of Ages - 30 Favorite Hymns,The Mormon Tabernacle Choir;Richard P. Condie;Alexander Schreiner;The Philadelphia Brass Ensemble & Percussion,136.0ø
Battle Hymn of The Republic,US - October - 1959,Mormon Tabernacle Choir,193.5ø
Abide With Me,20 Favourite Uplifting Hymns,Mormon Tabernacle Choir,129.7ø
A Mighty Fortress Is Our God,20 Favourite Uplifting Hymns,Mormon Tabernacle Choir,89.7ø
Rakafisk,LIVe LAGA,Hellbillies,189.7ø
Muskrat Ramble,The Best Of The McGuire Sisters,McGuire Sisters,134.5ø
Great Speckle Bird,Taking Off - Country,Roy Acuff,174.1ø
Salario Garantito (Versione Strumentale),Rafaniello / Salario Garantito,99 Posse,369.3ø
Salario Garantito,Rafaniello / Salario Garantito,99 Posse,368.6ø
Rafaniello,Rafaniello / Salario Garantito,99 Posse,351.3ø
When She Comes Around,Dazzling Display,Steve Wynn,263.0ø
Tuesday,Dazzling Display,Steve Wynn,213.0ø
Halo,Dazzling Display,Steve Wynn,271.9ø
Grace,Dazzling Display,Steve Wynn,197.2ø
Drag,Dazzling Display,Steve Wynn,293.3ø
Dandy In Disguise,Dazzling Display,Steve Wynn,228.0ø
Close Your Eyes,Dazzling Display,Steve Wynn,359.3ø
Bonnie & Clyde,Dazzling Display,Steve Wynn,257.0ø
As It Should Be,Dazzling Display,Steve Wynn,282.0ø
405,Live In Brussels,Steve Wynn & The Dragon Bridge Orchestra,308.6ø
Tomatenfisch,Ultimate Live,The Inchtabokatables,520.4ø
Extro,Inchtomanie,Inchtabokatables,77.1ø
Das Beil,Inchtomanie,Inchtabokatables,313.2ø
Rien De Rien,Purely Edith Piaf,Edith Piaf,139.6ø
Ouragan,Milord,Edith Piaf,137.2ø
LA VALSE DE L'AMOUR,MA VIE Volume 2,Edith Piaf,141.1ø
La Rue Aux Chansons,The Essential Collection (Digitally Remastered),Edith Piaf,175.4ø
Jean Et Martine,The Essential Collection (Digitally Remastered),Edith Piaf,202.2ø
Mezzo Angolo Di Cielo,I Grandi Successi,Anna Oxa,277.0ø
Ligia,Antonio Carlos Jobim em Minas ao Vivo Piano e Voz,Antonio Carlos Jobim,198.7ø
Garota De Ipanema,Antonio Carlos Jobim em Minas ao Vivo Piano e Voz,Antonio Carlos Jobim,107.4ø
Chovendo Na Roseira,For Lovers,Antonio Carlos Jobim | Elis Regina,201.7ø
Don't Hate Me 'Cause I'm Beautiful,Ugly And Proud,Sheer Terror,148.0ø
I'm So Glad That I'm a Woman,Love is Back,Love Unlimited,241.0ø
Non Me La Menare,Hanno Ucciso L'uomo Ragno,883,251.9ø
Na Na Na,Top Of The Pops - Seventies,Cozy Powell,206.7ø
You Have Rescued Me,How Deep Is Your Love,Thomas Anders,231.2ø
Turn Around,How Deep Is Your Love,Thomas Anders,234.9ø
My One And Only,How Deep Is Your Love,Thomas Anders,243.2ø
Laughter In The Rain,How Deep Is Your Love,Thomas Anders,193.7ø
How Deep Is Your Love,How Deep Is Your Love,Thomas Anders,330.4ø
Across The World Tonight,How Deep Is Your Love,Thomas Anders,287.8ø
A Little At A Time,How Deep Is Your Love,Thomas Anders,214.8ø
No Glamour For Willi,Television,Television,300.4ø
