Joy To the World,Six Pack: Christmas With Johnny Cash - EP,Johnny Cash,160.8ø
Highwire,Flashpoint,The Rolling Stones,285.6ø
O Come All Ye Faithful,Six Pack: Christmas With Johnny Cash - EP,Johnny Cash,196.3ø
Away In A Manger,A Christmas Collection,Johnny Cash,187.0ø
To The Fire,7800 Fahrenheit,Bon Jovi,268.5ø
You Ain't The First,Use Your Illusion I,Guns N' Roses,156.3ø
Yesterdays,Live Era '87-'93,Guns N' Roses,232.7ø
The Garden,Use Your Illusion I,Guns N' Roses,322.3ø
So Fine,Use Your Illusion II,Guns N' Roses,249.2ø
Shotgun Blues,Use Your Illusion II,Guns N' Roses,203.0ø
Right Next Door To Hell,Use Your Illusion I,Guns N' Roses,182.4ø
Pretty Tied Up (The Perils Of Rock N' Roll Decadence),Use Your Illusion II,Guns N' Roses,290.8ø
Pretty Tied Up,Live Era '87-'93,Guns N' Roses,325.2ø
Perfect Crime,Use Your Illusion I,Guns N' Roses,143.6ø
My World,Use Your Illusion II,Guns N' Roses,89.2ø
Locomotive (Complicity),Use Your Illusion II,Guns N' Roses,524.9ø
Get In The Ring,Use Your Illusion II,Guns N' Roses,341.4ø
Garden Of Eden,Use Your Illusion I,Guns N' Roses,161.6ø
Estranged,Live Era '87-'93,Guns N' Roses,592.0ø
Down On The Farm,The Spaghetti Incident?,Guns N' Roses,208.5ø
Double Talkin' Jive,Use Your Illusion I,Guns N' Roses,203.7ø
Don't Damn Me,Use Your Illusion I,Guns N' Roses,318.9ø
Don't Cry (Original),Greatest Hits,Guns N' Roses,284.1ø
Don't Cry,Use Your Illusion II,Guns N' Roses,287.1ø
Dead Horse,Use Your Illusion I,Guns N' Roses,257.6ø
Civil War,Use Your Illusion II,Guns N' Roses,464.9ø
Breakdown,Use Your Illusion II,Guns N' Roses,427.3ø
Bad Obsession,Use Your Illusion I,Guns N' Roses,328.3ø
Bad Apples,Use Your Illusion I,Guns N' Roses,268.4ø
Back Off Bitch,Use Your Illusion I,Guns N' Roses,303.5ø
Innuendo,Innuendo,Queen,390.9ø
Bijou,Innuendo,Queen,216.6ø
Welcome To The Club,The King Swings,Nat King Cole,166.1ø
The Very Thought Of You (2000 Digital Remaster),The Unforgettable Nat King Cole,Nat King Cole,229.5ø
My Love,Big Band Cole,Nat King Cole,160.5ø
Lush Life (2000 Digital Remaster),The Unforgettable Nat King Cole,Nat King Cole,227.0ø
Love Is A Many Splendored Thing,Spotlight On Nat King Cole ,Nat King Cole,157.6ø
Sierra Sue,King Bing,Bing Crosby,181.6ø
