Too Long (Gonzales Version),Daft Club,Daft Punk,193.0ø
Through The Wire,Late Orchestration,Kanye West,212.8ø
Spaceship,The College Dropout,Kanye West | GLC | Consequence,324.2ø
Something About Us (Love Theme From Interstella 5555),Something About US (Love Theme From Interstella),Daft Punk,135.0ø
School Spirit Skit 2,The College Dropout,Kanye West,46.6ø
School Spirit Skit 1,The College Dropout,Kanye West,81.8ø
One More Time (Romanthony's Unplugged),Daft Club,Daft Punk,218.6ø
Never Let Me Down,The College Dropout,Kanye West | Jay-Z | J. Ivy,327.5ø
Jesus Walks,Late Orchestration,Kanye West,193.7ø
Harder Better Faster Stronger (The Neptunes Remix),Daft Club,Daft Punk,311.0ø
Harder Better Faster Stronger (Jess And Crabbe Mix),Daft Club,Daft Punk,359.5ø
Get Em High,The College Dropout,Kanye West | Talib Kweli | Common,292.5ø
Family Business,The College Dropout,Kanye West,278.9ø
Face To Face (Demon Remix),Daft Club,Daft Punk,418.6ø
Face To Face (Cosmo VItelli Remix),Daft Club,Daft Punk,293.5ø
Digital Love (Boris Dlugosh Remix),Daft Club,Daft Punk,449.2ø
Crescendolls (Laidback Remix),Daft Club,Daft Punk,324.4ø
Aerodynamic (Daft Punk Remix),Daft Club,Daft Punk,369.3ø
