Viene Y Va,Corazon,Ednita Nazario,296.0ø
Un Corazon Hecho Pedazos,30 Exitos Insuperables,Ednita Nazario,233.5ø
Tanto Nos Amamos (Live),Solo Lo Mejor,Ednita Nazario,260.0ø
Que No Se Acabe El Amor,30 Del Recuerdo,Ednita Nazario,245.6ø
Por Ti Me Casare,Solo Lo Mejor,Ednita Nazario,244.1ø
Lloviendo Flores,Acustico_ Volume 1,Ednita Nazario,240.2ø
Hielo Bajo El Sol,Acustico_ Volume 1,Ednita Nazario,261.1ø
Espiritu Libre,30 Del Recuerdo,Ednita Nazario,238.9ø
Dime Tu,Pasiones,Ednita Nazario,248.0ø
Despues De Tanto,Ednita Y Sus Exitos,Ednita Nazario,248.6ø
Corazon,30 Del Recuerdo,Ednita Nazario,219.3ø
Como Antes,30 Del Recuerdo,Ednita Nazario,255.0ø
From Russia With Love,Combo,Giuliano Palma & The Bluebeaters,233.1ø
Seeing Is Inventing,Tangram,Gak Sato,296.0ø
Spirit Dreams Inside,Final Fantasy - OMPS,L'Arc-en-ciel,224.6ø
