Silent Wind (LP Version),King's X,King's X,273.6ø
Lost In Germany  (LP Version),King's X,King's X,281.0ø
Chariot Song (LP Version),King's X,King's X,321.4ø
I Wanna Be a Homosexual,Thank You Very Little,Screeching Weasel,183.8ø
What I Know About Love (LP Version),King's X,King's X,337.8ø
Tools Of The Trade,Wake Up And Smell The Carcass,Carcass,185.1ø
Pyosified (Still Rotten To The Gore),Tools Of The Trade EP,Carcass,190.0ø
Hepatic Tissue Fermentation II,Tools Of The Trade EP,Carcass,399.0ø
7,The Hits/The B-Sides 3,Prince & The New Power Generation,310.5ø
True Born Dub,True Born African Dub,Mad Professor,253.4ø
Treasure Isle Style,True Born African Dub,Mad Professor,216.0ø
Dubwise Soca,True Born African Dub,Mad Professor,144.9ø
