Surrender,Elvis 30 #1 Hits,Elvis Presley,112.2ø
(You're The) Devil In Disguise,Best Of Artist Of The Century,Elvis Presley,140.9ø
Blowin' In The Wind,The Collection,Bob Dylan,166.9ø
A Hard Rain's A-Gonna Fall,SLIPCASE CONTAINING 3 CD'S,Bob Dylan,415.2ø
Surfer Girl,LIVE AT KNEBWORTH 1980,The Beach Boys,153.5ø
Little Saint Nick,Christmas With The Stars,The Beach Boys,117.6ø
La La La La La,The Complete Stevie Wonder,Stevie Wonder,151.3ø
Pride And Joy,Gold,Marvin Gaye,125.3ø
Hawaii,Spirit Of America,The Beach Boys,121.1ø
Custom Machine,Spirit Of America,The Beach Boys,97.0ø
