Until You Call On The Dark,Danzig IV,Danzig,264.8ø
Stalker Song,Danzig IV,Danzig,348.4ø
Little Whip,Danzig IV,Danzig,310.4ø
Let It Be Captured,Danzig IV,Danzig,316.9ø
Invocation,Danzig IV,Danzig,179.3ø
Going Down To Die,Danzig IV,Danzig,299.6ø
Cantspeak,Danzig IV,Danzig,246.1ø
Bringer Of Death,Danzig IV,Danzig,280.3ø
Brand New God,Danzig IV,Danzig,269.5ø
Walk To Slide,G. Love And special Sauce,G. Love & Special Sauce,270.0ø
Town To Town,G. Love And special Sauce,G. Love & Special Sauce,205.8ø
This Ain't Living,G. Love And special Sauce,G. Love & Special Sauce,396.0ø
The Things That I Used To Do,G. Love And Special Sauce,G. Love & Special Sauce,215.3ø
Some Peoples Like That,G. Love And Special Sauce,G. Love & Special Sauce,291.7ø
Rhyme for the Summertime,G. Love And special Sauce,G. Love & Special Sauce,186.6ø
I Love You,G. Love And special Sauce,G. Love & Special Sauce,220.7ø
Eyes Have Miles,G. Love And Special Sauce,G. Love & Special Sauce,320.3ø
Blues Music,G. Love And Special Sauce,G. Love & Special Sauce,257.5ø
Baby's Got Sauce,G. Love And Special Sauce,G. Love & Special Sauce,237.5ø
Out Of The Sinking,At The BBC,Paul Weller,207.8ø
Hung Up,Wild Wood Deluxe,Paul Weller,176.6ø
Vision The Chaos,Northern Hyper Blast Live,KATAKLYSM,334.7ø
Walking Stick,Parables For Wooden Ears,Powderfinger,246.5ø
This Syrup To Exchange,Parables For Wooden Ears,Powderfinger,271.9ø
Tail,Parables For Wooden Ears,Powderfinger,327.1ø
Sink Low,Parables For Wooden Ears,Powderfinger,132.7ø
Namaste,Parables For Wooden Ears,Powderfinger,141.3ø
Hurried Bloom,Parables For Wooden Ears,Powderfinger,214.4ø
Grave Concern,Parables For Wooden Ears,Powderfinger,286.8ø
Strani Amori,Laura Pausini,Laura Pausini,255.3ø
Gente,Laura Pausini,Laura Pausini,273.6ø
Why Must I Be Sad? (Album Version),John Henry,They Might Be Giants,248.4ø
Unrelated Thing (Album Version),John Henry,They Might Be Giants,150.8ø
Thermostat (Album Version),John Henry,They Might Be Giants,191.3ø
Spy (Album Version),John Henry,They Might Be Giants,186.5ø
Snail Shell (Album Version),John Henry,They Might Be Giants,200.7ø
Sleeping In The Flowers (Album Version),John Henry,They Might Be Giants,270.4ø
No One Knows My Plan (Album Version),John Henry,They Might Be Giants,157.0ø
I Should Be Allowed To Think (Album Version),John Henry,They Might Be Giants,189.3ø
Extra Savoir Faire (Album Version),John Henry,They Might Be Giants,168.0ø
Dirt Bike (Album Version),John Henry,They Might Be Giants,185.1ø
Destination Moon (Album Version),John Henry,They Might Be Giants,147.3ø
Who Am I?,Nina Simone & Piano,Nina Simone,250.1ø
The House Is Rockin',Drivin' South: Southern Rockin' Smash Hits,Stevie Ray Vaughan And Double Trouble,146.5ø
Life Without You,Live At Montreux 1982 & 1985,Stevie Ray Vaughan And Double Trouble,543.2ø
Yeah_ Right (Album),Liquor In The Front,Reverend Horton Heat,164.7ø
Rockin' Dog (Album),Liquor In The Front,Reverend Horton Heat,158.5ø
One Time For Me (Album),Liquor In The Front,Reverend Horton Heat,210.3ø
I Could Get Used To It (Album),Liquor In The Front,Reverend Horton Heat,118.0ø
Five-O Ford (Album),Liquor In The Front,Reverend Horton Heat,149.6ø
Big Sky (Album),Liquor In The Front,Reverend Horton Heat,187.9ø
Big Sky,Best Of/20th Century,Reverend Horton Heat,187.5ø
Baddest Of The Bad (Album),Liquor In The Front,Reverend Horton Heat,148.0ø
Singin' With The Big Bands,Singin' With The Big Bands,Barry Manilow,147.8ø
