El Vive Bien,A Man And His Music  - El Inolvidable,Tito Rodriguez,328.0ø
Buenas Noches Che Che,A Man And His Music  - El Inolvidable,Tito Rodriguez,223.1ø
You're the Only One,Breaking In,The Outlaw Blues Band,130.6ø
Stormy Monday Blues,Breaking In,The Outlaw Blues Band,401.4ø
Plastic Man,Breaking In,The Outlaw Blues Band,308.8ø
My Baby'S Left and Gone,Breaking In,The Outlaw Blues Band,269.4ø
Mamo Pano Shhhh,Breaking In,The Outlaw Blues Band,373.5ø
Deep Gully,Breaking In,The Outlaw Blues Band,345.5ø
Day Said,Breaking In,The Outlaw Blues Band,200.0ø
The Gift Of Love (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,173.6ø
The Ghetto  (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,295.7ø
Someday  (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,209.3ø
Soldiers Of The Cross (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,190.9ø
Love Me A Little Bit Longer (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,177.0ø
I Can't Take It Much Longer  (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,187.7ø
Get Ourselves Together,Home,Delaney & Bonnie,148.6ø
Do Right Woman - Do Right Man (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,323.2ø
Dirty Old Man (LP Version),Accept No Substitute,Delaney & Bonnie & Friends,151.3ø
Dirty Old Man,Home,Delaney & Bonnie,158.1ø
I Turn You On,Texas Funk,Latin Breed,143.8ø
