Cover Your Rig,Antenna,ZZ Top,349.0ø
A Sunday Kind Of Love,My Greatest Songs,Etta James,197.7ø
Tripping Billies,Live At Red Rocks 8.15.95,DAVE MATTHEWS BAND,289.1ø
Recently,Live At Folsom Field Boulder Colorado,DAVE MATTHEWS BAND,252.2ø
I'll Back You Up,Remember Two Things,DAVE MATTHEWS BAND,265.7ø
Christmas Song,Live In Chicago 12.19.98 at The United Center,DAVE MATTHEWS BAND,352.3ø
I'd Like To Have That One Back,50 Number Ones,George Strait,228.4ø
Graceland,Across The Borderline,Willie Nelson,284.6ø
Guitar Solo,Live & Loud,Ozzy Osbourne,283.6ø
Drum Solo,Live & Loud,Ozzy Osbourne,173.0ø
Solitude,Jazz Lounge Vol. 6,Louis Armstrong,178.6ø
Memories Of You,The Great American Songbook,Louis Armstrong & His Sebastian New Cotton Club Orchestra,192.1ø
String Of Lies (LP Version),Superstar Car Wash,The Goo Goo Dolls,188.2ø
So Far Away (LP Version),Superstar Car Wash,The Goo Goo Dolls,235.7ø
Another Second Time Around (LP Version),Superstar Car Wash,The Goo Goo Dolls,181.0ø
Already There (LP Version),Superstar Car Wash,The Goo Goo Dolls,165.6ø
Protect Ya Neck,The Masters Series: Hip Hop,Wu-Tang Clan,277.7ø
Tamra,Dirty,Sonic Youth,514.8ø
Once Upon A Daydream,Message In A Box,The Police,211.1ø
Friends,Message In A Box,The Police,216.5ø
Flexible Strategies,Message In A Box,The Police,223.6ø
Wait,Fumbling Towards Ecstasy,Sarah McLachlan,249.4ø
Ice,Bloom (Remix Album),Sarah McLachlan,344.7ø
Should I (Reveal),The Best Of The Columbia Years 1943  - 1952,Frank Sinatra,143.6ø
I'm Glad There Is You,Frank Sinatra - The Classics,Frank Sinatra,187.7ø
I Fall In Love Too Easily,Doing it My Way,Frank Sinatra,193.5ø
Dream (When You're Feeling Blue),The Rat Pack - Vocal Superstars,Frank Sinatra,184.4ø
Bop! Goes My Heart,Swing Time_ Vol. 2,Frank Sinatra,186.0ø
Begin The Beguine,Love From&The Rat Pack,Frank Sinatra,175.0ø
