Stack A Lee,World Gone Wrong,Bob Dylan,230.7ø
Jack-A-Roe,World Gone Wrong,Bob Dylan,296.3ø
World Leader Pretend (Live) (Charleston WV 4/28/91),Nightswimming,R.E.M.,316.1ø
Pull Me Under (Live at the The Marquee Club_ London_ April 23_1993),Live At The Marquee,Dream Theater,502.1ø
Time Machine,Live in Paris: I Just Wanna Rock,Joe Satriani,525.8ø
Thinking Of You,The Beautiful Guitar,Joe Satriani,235.3ø
Baroque,Time Machine,Joe Satriani,136.6ø
Banana Mango II,Time Machine,Joe Satriani,363.7ø
All Alone,Time Machine,Joe Satriani,263.5ø
Symphony Of Destruction (Live),Anthology: Set The World Afire,Megadeth,229.7ø
Angry Again,Anthology: Set The World Afire,Megadeth,226.7ø
Crazy,Time Machine,Joe Satriani,246.5ø
We Wait And We Wonder,Both Sides,Phil Collins,420.6ø
Wreck Shop,Down With The King,RUN-DMC,194.3ø
What's Next,Down With The King,RUN-DMC,243.4ø
Three Little Indians,Down With The King,RUN-DMC,187.9ø
Ooh_ Watcha Gonna Do,Down With The King,RUN-DMC,186.3ø
In The House,Down With The King,RUN-DMC,218.1ø
Get Open,Down With The King,RUN-DMC,232.8ø
Come On Everybody,Down With The King,RUN-DMC,270.2ø
Can I Get It_ Yo,Down With The King,RUN-DMC,210.9ø
Can I Get A Witness,Down With The King,RUN-DMC,216.7ø
Bounce,The Beavis And Butt-Head Experience,Beavis And Butt-Head | Run D.M.C.,408.6ø
3 In The Head,Down With The King,RUN-DMC,209.6ø
Crucified Ones,Xxv,Vader,197.7ø
Zebulon,Tabula Rasa,Einstuerzende Neubauten,223.0ø
Wuste,Tabula Rasa,Einstuerzende Neubauten,246.7ø
The Interimlovers,Tabula Rasa,Einstuerzende Neubauten,253.9ø
Sie,Tabula Rasa,Einstuerzende Neubauten,368.6ø
Die Interimsliebenden,Tabula Rasa,Einstuerzende Neubauten,461.1ø
Blume (English Version),Tabula Rasa,Einstuerzende Neubauten,277.3ø
Stratford-on-Guy,Exile in Guyville,Liz Phair,179.1ø
Strange Loop,Exile in Guyville,Liz Phair,296.3ø
Soap Star Joe,Exile in Guyville,Liz Phair,163.8ø
Shatter,Exile in Guyville,Liz Phair,328.4ø
Say You (Unreleased B-Side),Exile in Guyville,Liz Phair,204.0ø
Mesmerizing,Exile in Guyville,Liz Phair,235.5ø
Johnny Sunshine,Exile in Guyville,Liz Phair,206.8ø
Help Me Mary,Exile in Guyville,Liz Phair,135.7ø
Girls! Girls! Girls!,Exile in Guyville,Liz Phair,139.8ø
Fuck and Run,Exile in Guyville,Liz Phair,187.4ø
Flower,Exile in Guyville,Liz Phair,122.6ø
Divorce Song,Exile in Guyville,Liz Phair,199.6ø
Canary,Exile in Guyville,Liz Phair,199.3ø
Ant in Alaska (Unreleased B-Side),Exile in Guyville,Liz Phair,347.7ø
Ritual,Live Bergen 1996,GORGOROTH,205.5ø
That's Paradise (The Live Adventure Album Version),The Live Adventure,Steven Curtis Chapman,282.2ø
No Better Place (The Live Adventure Album Version),The Live Adventure,Steven Curtis Chapman,333.8ø
More Than Words (More To This Life Album Version),More to This Life,Steven Curtis Chapman,272.8ø
Great Adventure_ The (The Live Adventure Album Version),The Live Adventure,Steven Curtis Chapman,286.4ø
Great Adventure Stuff (The Live Adventure Album Version),The Live Adventure,Steven Curtis Chapman,289.3ø
Go There With You (The Live Adventure Album Version),The Live Adventure,Steven Curtis Chapman,315.7ø
Busy Man (Chapman) (The Live Adventure Album Version),The Live Adventure,Steven Curtis Chapman,281.6ø
Always Before Me,Coram Deo II: People Of Praise,Steven Curtis Chapman,217.2ø
Sister Madly (Live),Recurring Dream - The Very Best Of Crowded House,Crowded House,405.1ø
Kare Kare,Together Alone,Crowded House,216.0ø
Surrounded (Live at the The Marquee Club_ London_ April 23_1993),Live At The Marquee,Dream Theater,360.9ø
Metropolis (Live at the The Marquee Club_ London_ April 23_1993),Live At The Marquee,Dream Theater,573.0ø
There's A Place For Us,Both Sides,Phil Collins,412.5ø
Survivors,Both Sides,Phil Collins,365.1ø
Please Come Out Tonight,Both Sides,Phil Collins,346.6ø
Everyday,Both Sides,Phil Collins,343.4ø
Can't Turn Back The Years,Both Sides,Phil Collins,280.2ø
Can't Find My Way,Both Sides,Phil Collins,308.9ø
Always (Live),Love Songs,Phil Collins,271.6ø
Ugly Bitches (LP Version),It Takes A Thief,Coolio,247.3ø
Smokin' Sticks (LP Version),It Takes A Thief,Coolio,200.1ø
Paying The Price Of Love (Album Version),Size Isn't Everything,Bee Gees,252.2ø
Omega Man (Album Version),Size Isn't Everything,Bee Gees,240.9ø
How To Fall In Love_ Pt. 1 (Album Version),Size Isn't Everything,Bee Gees,360.2ø
Symphoni Drakonis Inferni,Symphony Masses: Ho Drakon Ho Megas,THERION,154.3ø
Dawn Of Perishness,Symphony Masses: Ho Drakon Ho Megas,THERION,353.2ø
Dark Princess Naamah,Symphony Masses: Ho Drakon Ho Megas,THERION,259.4ø
I Am The City,More ABBA Gold,Abba,241.2ø
Trouble Man,Feels Like Rain,Buddy Guy,244.6ø
Mary Ann,Best Of The Silvertone Years 1991-2005,Buddy Guy,192.1ø
Country Man,Feels Like Rain,Buddy Guy,376.0ø
Yourself,GOLD AGAINST THE SOUL,Manic Street Preachers,249.6ø
Symphony Of Tourette,GOLD AGAINST THE SOUL,Manic Street Preachers,210.6ø
Sleepflower,GOLD AGAINST THE SOUL,Manic Street Preachers,292.0ø
La Tristesse Durera (Scream To A Sigh),Forever Delayed,Manic Street Preachers,390.9ø
Gold Against The Soul,GOLD AGAINST THE SOUL,Manic Street Preachers,334.9ø
Donkeys,Lipstick Traces (A Secret History of Manic Street Preachers),Manic Street Preachers,193.2ø
This Time Of Year (LP Version),Deluxe,Better Than Ezra,244.6ø
The Killer Inside (LP Version),Deluxe,Better Than Ezra,289.5ø
Teenager (LP Version),Deluxe,Better Than Ezra,258.1ø
Summerhouse (LP Version),Deluxe,Better Than Ezra,156.6ø
Porcelain (LP Version),Deluxe,Better Than Ezra,236.7ø
In The Blood (LP Version),Deluxe,Better Than Ezra,272.6ø
Heaven (LP Version),Deluxe,Better Than Ezra,258.3ø
Cry In The Sun (LP Version),Deluxe,Better Than Ezra,319.3ø
Soulville,Sunday Morning Classics,Aretha Franklin; Arranged by Robert Mersey,145.6ø
A Deeper Love,Dance Vault Mixes - (Pride) A Deeper Love,Aretha Franklin,275.8ø
The Nightingale,Love Songs,Trisha Yearwood,229.6ø
To The River,Human Wheels,John Mellencamp,212.6ø
Like A Rolling Stone,Bob Dylan The 30th Anniversary Concert Celebration,John Mellencamp,413.9ø
Junior,Human Wheels,John Mellencamp,252.0ø
Hooked Up,Emergency On Planet Earth,Jamiroquai,277.6ø
Emergency On Planet Earth,High Times: Singles 1992-2006,Jamiroquai,215.5ø
Blow Your Mind,Emergency on planet earth / The return of the space cowboy / Travelling without moving,Jamiroquai,512.2ø
Overture,A Night At Red Rocks With The Colorado Symphony Orchestra,The Moody Blues,435.5ø
Something Wild,Greatest Hits: The A&M Years '87- '94,John Hiatt,272.1ø
The Exorcist,Hammer Smashed Face,Cannibal Corpse,276.8ø
Rescue Me (1999 Digital Remaster),Taxi,Bryan Ferry,220.3ø
Just One Look (1999 Digital Remaster),Taxi,Bryan Ferry,212.8ø
Girl Of My Best Friend (1999 Digital Remaster),Taxi,Bryan Ferry,206.2ø
Answer Me (1999 Digital Remaster),Taxi,Bryan Ferry,166.6ø
Niemals einer Meinung,Kauf Mich!,Die Toten Hosen,224.5ø
Who Let In The Rain,The Essential Cyndi Lauper,Cyndi Lauper,277.5ø
Someone Like Me,She's So Unusual/True Colors/Hat Full Of Stars (3 Pak),Cyndi Lauper,246.0ø
Product Of Misery,Hat Full Of Stars,Cyndi Lauper,251.4ø
Lies,True Colors: The Best Of Cyndi Lauper,Cyndi Lauper,220.0ø
Feels Like Christmas,Original Album Classics,Cyndi Lauper,275.1ø
Dear John,She's So Unusual/True Colors/Hat Full Of Stars (3 Pak),Cyndi Lauper,219.9ø
Thought You Knew (LP Version),It Takes A Thief,Coolio,199.7ø
Sticky Fingers (LP Version),It Takes A Thief,Coolio,179.8ø
Mama_ I'm In Love Wit A Gangsta (LP Mix),It Takes A Thief,Coolio feat. LeShaun,250.1ø
Hand On My NutsAC (LP Version),It Takes A Thief,Coolio,209.3ø
County Line (LP Version),It Takes A Thief,Coolio,177.7ø
Can-O-Corn (LP Version),It Takes A Thief,Coolio,221.0ø
Bring Back Somethin Fo Da Hood (LP Version),It Takes A Thief,Coolio,192.7ø
A Twist In The Tale,Live In Stuttgart 1993,Deep Purple,258.2ø
That's What I Think,Twelve Deadly Cyns...And Then Some,Cyndi Lauper,257.8ø
Sally's Pigeons,Original Album Classics,Cyndi Lauper,227.4ø
Broken Glass,Original Album Classics,Cyndi Lauper,332.6ø
Have Yourself A Merry Little Christmas,Christmas Through Your Eyes,Gloria Estefan,330.3ø
Talking To My Angel,Yes I Am,Melissa Etheridge,288.6ø
Resist,Yes I Am,Melissa Etheridge,178.5ø
I Will Never Be The Same,Yes I Am,Melissa Etheridge,281.1ø
Symbol Of Baphomet,Osculum Obscenum,HYPOCRISY,178.4ø
Osculum Obscenum,Osculum Obscenum,HYPOCRISY,305.4ø
You Mean The World To Me,Breathe Again: The Best Of Toni Braxton,Toni Braxton,296.8ø
Spending My Time With You,Toni Braxton,Toni Braxton,251.2ø
Seven Whole Days,Toni Braxton,Toni Braxton,380.1ø
Love Affair,Toni Braxton,Toni Braxton,268.5ø
How Many Ways,Breathe Again: The Best Of Toni Braxton,Toni Braxton,347.5ø
Candlelight,Toni Braxton,Toni Braxton,279.1ø
Breathe Again,Ultimate Toni Braxton,Toni Braxton,255.0ø
Best Friend,Toni Braxton,Toni Braxton,267.2ø
Another Sad Love Song,Platinum & Gold Collection,Toni Braxton,230.1ø
Time To Remember,More Boney M. Gold,Boney M.,239.4ø
Papa Chico,More Boney M. Gold,Boney M.,245.3ø
I Shall Sing,More Boney M. Gold,Boney M.,185.4ø
You Are So Beautiful,For The Cool In You,Babyface,196.1ø
When Can I See You,The Essential Babyface,Babyface,230.0ø
Well Alright,For The Cool In You,Babyface,241.4ø
Saturday,For The Cool In You,Babyface,225.3ø
Rock Bottom,For The Cool In You,Babyface,285.3ø
Illusions,For The Cool In You,Babyface,324.7ø
I'll Always Love You,For The Cool In You,Babyface,274.7ø
For The Cool In You,Love Songs,Babyface,293.1ø
And Our Feelings,For The Cool In You,Babyface,342.4ø
Moon and Sun,Chapters,Amorphis,216.7ø
Folk Of The North,Tales From The Thousand Lakes,Amorphis,80.4ø
Drowned Maid,Chapters,Amorphis,263.6ø
Black Winter Day,Chapters,Amorphis,230.9ø
Postman,Stain,Living Colour,210.2ø
Nothingness,What's Your Favorite Color? (Remixes_ B-sides & Rarities),Living Colour,206.6ø
Never Satisfied,Stain,Living Colour,245.3ø
Leave It Alone,Stain,Living Colour,208.7ø
Ignorance Is Bliss,Stain,Living Colour,197.3ø
Go Away,The Paris Concert,Living Colour,265.7ø
Bi,Stain,Living Colour,286.1ø
Auslander,Playlist: The Very Best Of Living Colour,Living Colour,158.0ø
Villa Rosie,Modern Life Is Rubbish,Blur,234.0ø
Turn It Up,Modern Life Is Rubbish,Blur,200.9ø
Sunday Sunday,Modern Life Is Rubbish,Blur,156.5ø
Star Shaped,Modern Life Is Rubbish,Blur,205.2ø
Resigned (Includes Hidden Track 'Commercial Break'),Modern Life Is Rubbish,Blur,371.1ø
Pressure On Julian,Modern Life Is Rubbish,Blur,209.9ø
For Tomorrow (Visit To Primrose Hill Extended),Midlife: A Beginner's Guide To Blur,Blur,359.9ø
For Tomorrow,Modern Life Is Rubbish,Blur,260.2ø
Coping,Modern Life Is Rubbish,Blur,203.5ø
Colin Zeal,Modern Life Is Rubbish,Blur,194.3ø
Blue Jeans,Modern Life Is Rubbish,Blur,232.9ø
Advert,Modern Life Is Rubbish,Blur,225.3ø
