Soft,Smokie,Bill Doggett,153.3ø
Slow Walk,A Shot Of Rhythm 'N' Blues - 25 Golden Greats,Bill Doggett,151.9ø
Shindig,Monster Party (The Bill Doggett Collection_ Vol. 3),Bill Doggett,146.1ø
Peacock Alley,Monster Party (The Bill Doggett Collection_ Vol. 3),Bill Doggett,155.8ø
Leaps and Bounds,Smokie,Bill Doggett,156.8ø
King Bee,King Bee (The Very Best Of_ Vol. 3),Bill Doggett,161.4ø
Hot Ginger,Fools Rush In (The Very Best Of_ Vol. 2),Bill Doggett,166.9ø
Easy,Fools Rush In (The Very Best Of_ Vol. 2),Bill Doggett,149.6ø
Ding Dong,As You Desire Me  (The Very Best Of_ Vol. 1),Bill Doggett,185.5ø
And the Angels Sing,As You Desire Me  (The Very Best Of_ Vol. 1),Bill Doggett,157.0ø
Java,Mon amant de St Jean,Lucienne Delyle,127.2ø
After The Lights Go Down Low,Starring,Al Hibbler,154.0ø
Ta Ra Ra Boom Dee Ay,Sing A Long,Oscar Brand,184.7ø
Sing Hallelujah,Sing A Long,Oscar Brand,192.5ø
For The Birds,Sing A Long,Oscar Brand,184.2ø
Come And Tie My Root Around A Tree (Come A Ti Yi Yippee),Sing A Long,Oscar Brand,138.7ø
Midnight Blues,An American Songbird In Paris,Jane Morgan,175.0ø
La Ronde,An American Songbird In Paris,Jane Morgan,151.9ø
The Wayward Wind,True Love - 20 Golden Memories Of The 50's,Gogi Grant,176.2ø
No More Than Forever,The Best Of Gogi Grant,Gogi Grant,158.0ø
Honolulu Rock-A Roll-A,Country Goes Rock 'N' Roll Vol. 3: Rural Royalty,Moon Mullican,144.6ø
Little Darlin',Out On The Streets,The Gladiolas,144.7ø
