Anji,Sounds Of Silence,Simon & Garfunkel,134.5ø
A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),The Collection,Simon & Garfunkel,138.7ø
Why Worry,Tell It Like It Is - The Par Lo Years,Aaron Neville,162.8ø
Tell It Like It Is,Tell It Like It Is,AARON NEVILLE & LEILAH SAFKA,207.1ø
Take My Heart,The Collection,Engelbert Humperdinck,145.9ø
Release Me,Engelbert Humperdink - The Greatest Hits And More,Engelbert Humperdinck,198.4ø
I'll Be Your Mirror,The Velvet Underground & Nico,The Velvet Underground | Nico,138.1ø
All Tomorrow's Parties,The Best Of The Velvet Underground,The Velvet Underground | Nico,357.3ø
Tristeza De Amar (LP Version),The Great Arrival,Sergio Mendes,197.3ø
Nana (LP Version),The Great Arrival,Sergio Mendes,155.5ø
Morning (LP Version),The Great Arrival,Sergio Mendes,158.1ø
Here's That Rainy Day (LP Version),The Great Arrival,Sergio Mendes,140.5ø
Cancao Do Amanhecer (LP Version),The Great Arrival,Sergio Mendes,168.2ø
Bonita (LP Version),The Great Arrival,Sergio Mendes,203.7ø
Ivy,Solo,Frankie Valli,180.6ø
Our Day Will Come,SRO,Herb Alpert And The Tijuana Brass,142.6ø
Memories Of Madrid,What Now My Love,Herb Alpert And The Tijuana Brass,161.8ø
Magic Trumpet,What Now My Love,Herb Alpert And The Tijuana Brass,142.0ø
If I were A Rich Man,What Now My Love,Herb Alpert And The Tijuana Brass,158.0ø
Freight Train Joe,SRO,Herb Alpert And The Tijuana Brass,155.9ø
Cantina Blue,What Now My Love,Herb Alpert And The Tijuana Brass,157.6ø
Brasilia,What Now My Love,Herb Alpert And The Tijuana Brass,151.7ø
Blue Sunday,SRO,Herb Alpert And The Tijuana Brass,164.3ø
The Proud One,Solo,Frankie Valli,179.8ø
Understanding,Ultimate Collection,Small Faces,168.0ø
Shake,Small Faces,Small Faces,174.7ø
One Night Stand,Small Faces,Small Faces,109.5ø
E Too D,Small Faces,Small Faces,190.9ø
All Or Nothing,60's Triple set,Small Faces,183.3ø
Lei,1999,Lucio Dalla,174.8ø
L'Ora Di Piangere,1999,Lucio Dalla,161.4ø
Where Does A Broken Heart Go,75 Great Entertainers (MP3 Compilation),Jim Reeves,168.6ø
Overnight,Up Through The Years/ Distant Drums,Jim Reeves,121.3ø
I Missed Me,Greatest Hits,Jim Reeves,152.8ø
Distant Drums,The Best Of The 60s (Sixties),Jim Reeves,170.4ø
Good Morning Self,Up Through The Years/ Distant Drums,Jim Reeves,142.6ø
What Now My Love,What Now My Love,Herb Alpert And The Tijuana Brass,139.7ø
Plucky,What Now My Love,Herb Alpert And The Tijuana Brass,164.1ø
Mame,SRO,Herb Alpert And The Tijuana Brass,131.2ø
I Will Wait For You,SRO,Herb Alpert And The Tijuana Brass,197.1ø
Freckles,What Now My Love,Herb Alpert And The Tijuana Brass,135.3ø
Flamingo,SRO,Herb Alpert And The Tijuana Brass,146.3ø
Five Minutes More,What Now My Love,Herb Alpert And The Tijuana Brass,115.7ø
Bean Bag,SRO,Herb Alpert And The Tijuana Brass,120.7ø
Sur Une Nappe De Restaurant,Et Moi Et Moi Et Moi,Jacques Dutronc,135.2ø
Les Play Boys,En Vogue,Jacques Dutronc,189.6ø
L'Espace D'Une Fille,Et Moi Et Moi Et Moi,Jacques Dutronc,165.3ø
J'Ai Mis Un Tigre Dans Ma Guitare,Et Moi Et Moi Et Moi,Jacques Dutronc,141.7ø
Was Not Was,NORDIC,Billy Cobham,385.9ø
Folk Tones,NORDIC,Billy Cobham,452.2ø
Fjoff,NORDIC,Billy Cobham,552.8ø
Chief,NORDIC,Billy Cobham,465.5ø
By City,NORDIC,Billy Cobham,493.1ø
Bandits,NORDIC,Billy Cobham,197.4ø
These Things Will Keep Me Loving You,The Best of Detroit,The Velvelettes,275.0ø
