Willin'(Album Version),Kindling,Gene Parsons,201.6ø
Take A City Bride (Album Version),Kindling,Gene Parsons,140.7ø
Sonic Bummer (Album Version),Kindling,Gene Parsons,141.9ø
On The Spot (Album Version),Kindling,Gene Parsons,101.6ø
Monument (Album Version),Kindling,Gene Parsons,131.0ø
Long Way Back (Album Version),Kindling,Gene Parsons,154.4ø
I Must Be A Tree (Album Version),Kindling,Gene Parsons,199.7ø
Drunkard's Dream (Album Version),Kindling,Gene Parsons,161.1ø
Do Not Disturb (Album Version),Kindling,Gene Parsons,119.2ø
Banjo Dog (Album Version),Kindling,Gene Parsons,134.4ø
And Back Again (Album Version),Kindling,Gene Parsons,181.1ø
