Shakey Ground,A Song For You,The Temptations,241.7ø
Glasshouse,A Song For You,The Temptations,234.7ø
You're Gonna Make Me Lonesome When You Go,Blood On The Tracks,Bob Dylan,175.1ø
You're A Big Girl Now,Blood On The Tracks,Bob Dylan,271.7ø
Tangled Up In Blue,3 CD Slipcase,Bob Dylan,343.6ø
Simple Twist Of Fate,Desire/Blood On The Tracks/Street Legal,Bob Dylan,257.6ø
Meet Me In The Morning,Desire/Blood On The Tracks/Street Legal,Bob Dylan,260.0ø
Hands On The Wheel,Red Headed Stranger,Willie Nelson,264.1ø
Bandera,Red Headed Stranger,Willie Nelson,137.1ø
Remember Me,Super Hits_ Vol. 2,Willie Nelson,210.4ø
Red Headed Stranger,Red Headed Stranger,Willie Nelson,241.0ø
Make Love To Your Mind,Playlist: The Very Best Of Bill Withers,Bill Withers,383.7ø
Show Me The Way,Lost & Found: Peter Frampton,Peter Frampton,276.0ø
Penny For Your Thoughts,Shine On,Peter Frampton,89.7ø
Nights On Broadway (Album Version),Main Course,Bee Gees,271.1ø
Jive Talkin' (Album Version),Main Course,Bee Gees,222.0ø
Come On Over (Album Version),Main Course,Bee Gees,207.1ø
World Turning (LP Version),Fleetwood Mac,Fleetwood Mac,265.9ø
Rhiannon [LP Version],Fleetwood Mac,Fleetwood Mac,251.4ø
Monday Morning (LP Version),Fleetwood Mac,Fleetwood Mac,167.8ø
Sugar Daddy (LP Version),Fleetwood Mac,Fleetwood Mac,251.0ø
S.O.S.,Number Ones,Abba,201.3ø
Rock Me,Abba - Abba,Abba,187.4ø
Man In The Middle,The Albums,Abba,183.5ø
Bang-A-Boomerang,Abba,Abba,185.2ø
I Believe In Father Christmas,Works Volume 1 & 2,Emerson_ Lake & Palmer,197.9ø
Ultimo Arlecchino Alternate Take 2,Divina Creatura,Ennio Morricone,189.8ø
Steppin' In It,Man-Child,Herbie Hancock,521.0ø
Patricia The Stripper,High On Emotion,Chris De Burgh,261.5ø
Old Friend,Spanish Train And Other Stories,Chris De Burgh,222.4ø
Lonely Sky,The Love Songs,Chris De Burgh,235.9ø
Just Another Poor Boy,Spanish Train And Other Stories,Chris De Burgh,288.6ø
I'm Going Home,Spanish Train And Other Stories,Chris De Burgh,214.5ø
Hold On,Silver Collection,Chris De Burgh,242.4ø
Remember Rockefeller At Attica (LP Version),Changes One,Charles Mingus,356.4ø
That's The Way Of The World,That's the way of the world / Gratitude / All 'n alls,Earth_ Wind & Fire,101.7ø
Sunshine,The Eternal Dance,Earth_ Wind & Fire,257.1ø
Shining Star,Greatest Hits Live,Earth Wind & Fire,276.6ø
Reasons,That's The Way Of The World: Alive In '75,Earth_ Wind & Fire,580.3ø
New World Symphony,Original Album Classics,Earth_ Wind & Fire,568.9ø
Happy Feelin',Original Album Classics,Earth_ Wind & Fire,198.2ø
Can't Hide Love,The Essential,Earth_ Wind & Fire,386.5ø
All About Love,That's The Way Of The World,Earth_ Wind & Fire,192.7ø
Africano,Greatest Hits Live,Earth Wind & Fire,354.2ø
