It's Been A Long Time (LP Version),Felix Cavaliere,Felix Cavaliere,168.6ø
I've Got A Solution (LP Version),Felix Cavaliere,Felix Cavaliere,153.6ø
Future Train (LP Version),Felix Cavaliere,Felix Cavaliere,183.0ø
A High Price To Pay (LP Version),Felix Cavaliere,Felix Cavaliere,215.9ø
Mountain Man (LP Version),Felix Cavaliere,Felix Cavaliere,149.2ø
Summer In El Barrio (LP Version),Felix Cavaliere,Felix Cavaliere,202.2ø
Long Times Gone (LP Version),Felix Cavaliere,Felix Cavaliere,235.5ø
I Am Free (LP Version),Felix Cavaliere,Felix Cavaliere,395.6ø
Funky Friday (LP Version),Felix Cavaliere,Felix Cavaliere,202.0ø
They Sleep Together Now At Rest,150 Minutes of Bluegrass,The Lilly Brothers,191.7ø
