Silver Eagle,Up Close And Personal,Reba McEntire,156.2ø
Just A Little Love,Up Close And Personal,Reba McEntire,241.9ø
The Cowboy Rides Away,The Very Best Of George Strait_ 1981-87,George Strait,202.3ø
Just Out Of Reach,City Of New Orleans,Willie Nelson,212.0ø
Lawdy Miss Clawdy,The Complete '68 Comeback Special- The 40th Anniversary Edition,Elvis Presley,182.7ø
Brave Men Run (In My Family),Bad Moon Rising,Sonic Youth,236.9ø
Chemical Warfare,Live Undead/Haunting The Chapel,Slayer,360.4ø
Captor Of Sin,Live  Decade Of Aggression,Slayer,204.5ø
Somebody (Remix),Mute Audio Documents: Volume 4: 1984,Depeche Mode,259.1ø
Master And Servant,Mute: Audio Documents,Depeche Mode,227.1ø
Wailing Wall,The Top,The Cure,297.4ø
Give Me It,The Top,The Cure,222.7ø
Change Of Heart,Isolation,Toto,251.8ø
Nowhere Fast,Bad Attitude,Meat Loaf,314.0ø
Modern Girl,Live,Meat Loaf,343.3ø
Bad Attitude,Piece of the Action,Meat Loaf featuring male vocal Roger Daltrey,294.1ø
The Woman In Red,The Complete Stevie Wonder,Stevie Wonder,278.6ø
It's More Than You,Selections From The Original Soundtrack The Woman In Red,Stevie Wonder,195.2ø
I Just Called To Say I Love You,Natural Wonder,Stevie Wonder,279.0ø
The Top,The Top,The Cure,431.3ø
The Empty World,The Top,The Cure,167.3ø
The Caterpillar,The Top,The Cure,221.7ø
Happy The Man,Join The Dots - The B-Sides & Rarities,The Cure,166.0ø
All Mine,Pornography,The Cure,173.3ø
The Wild Boys,Decade,Duran Duran,257.8ø
New Religion (Live) (2004 Digital Remaster),Arena,Duran Duran,337.2ø
Is There Something I Should Know (Live) (2004 Digital Remaster),Arena,Duran Duran,274.3ø
Love Light In Flight,The Complete Stevie Wonder,Stevie Wonder,414.2ø
Jumping At Shadows,Supernatural - An Anthology,Peter Green,288.5ø
Union Of The Snake (Live) (2004 Digital Remaster),Arena,Duran Duran,249.5ø
Save A Prayer (Live) (2004 Digital Remaster),Arena,Duran Duran,372.2ø
Boys From The County Hell,The Very Best Of The Pogues,The Pogues,174.3ø
Losfer Words (Big 'Orra) (1998 Digital Remaster),Powerslave,Iron Maiden,252.8ø
Aces High (1998 Digital Remaster),Powerslave,Iron Maiden,269.3ø
