We Went Away,The Very Best Of Dion & The Belmonts,Dion & The Belmonts,128.5ø
Teenage Clementine,The Very Best Of Dion & The Belmonts,Dion & The Belmonts,130.6ø
Tag Along,The Very Best Of Dion & The Belmonts,Dion & The Belmonts,140.4ø
Santa Margarita,The Very Best Of Dion & The Belmonts,Dion & The Belmonts,145.6ø
Twenty Flight Rock,The Eddie Cochran Story,Eddie Cochran,104.7ø
Tell Me Why,Singin' To My Baby,Eddie Cochran,135.3ø
Proud Of You,Singin' To My Baby,Eddie Cochran,117.5ø
Mean When I'm Mad,Singin' To My Baby,Eddie Cochran,112.4ø
Lovin' Time,Singin' To My Baby,Eddie Cochran,122.3ø
Completely Sweet,Spotlight On Eddie Cochran ,Eddie Cochran,150.4ø
It Hurts Me Too,Dust My Broom,Elmore James,199.4ø
Coming Home,Standing At The Crossroads & Other Favorites (Digitally Remastered),Elmore James,146.8ø
Wail March,Wail March,Sonny Rollins,369.2ø
Le Vin,Georges Brassens-N 5,Georges Brassens,169.5ø
Ya Ya,Orgy in Rhythm,Art Blakey,424.5ø
Split Skins,Orgy in Rhythm,Art Blakey,532.9ø
Abdallah's Delight,Orgy in Rhythm Volumes One & Two,Art Blakey,585.3ø
The Shrike,Midnight On The Cliffs,Les Baxter,145.4ø
The Medic Theme,Midnight On The Cliffs,Les Baxter,159.8ø
Somewhere In Space,Space Escapade,Les Baxter,158.1ø
Saturday Night On Saturn,Space Escapade,Les Baxter,98.6ø
Mr. Robot,Space Escapade,Les Baxter,167.0ø
Blue Mirage,Midnight On The Cliffs,Les Baxter,150.0ø
A Distant Star,Space Escapade,Les Baxter,182.0ø
Temperature,The Complete Chess Masters (1950 - 1967),Little Walter,158.6ø
Town,Promised Land,Mose Allison,204.0ø
Parchman Farm,Promised Land,Mose Allison,199.5ø
Mojo Woman,New Ground,Mose Allison,244.1ø
Lost Mind,Promised Land,Mose Allison,212.7ø
I'll Never Be Free,Promised Land,Mose Allison,336.0ø
Don't Ever Say Goodbye,New Ground,Mose Allison,193.7ø
Ain't You A Mess,New Ground,Mose Allison,161.8ø
Tweedlee Dee,Fountain Gold 5 - Honky Tonkin,LaVern Baker,191.4ø
Tomorrow Night,The Atlantic Records Story,LaVern Baker,197.0ø
That's All I Need,The Atlantic Records Story Vol 3,LaVern Baker,153.6ø
Play It Fair,The Atlantic Records Story,LaVern Baker,177.0ø
