Puisque Tu Pars,Un Tour Ensemble,Jean-Jacques Goldman,446.2ø
Peur De Rien Blues,Live 98 En Passant,Jean-Jacques Goldman,343.9ø
Je Commence Demain,Pluriel,Jean-Jacques Goldman,227.5ø
To Be Reborn,Sold,Boy George,265.8ø
Keep Me In Mind,Sold,Boy George,245.1ø
Everything I Own,Sold,Boy George,233.5ø
Underground,Outskirts,Blue Rodeo,306.5ø
Try,Outskirts,Blue Rodeo,247.2ø
Rose-Coloured Glasses,Outskirts,Blue Rodeo,268.7ø
Rebel,Outskirts,Blue Rodeo,230.6ø
Outskirts,Outskirts,Blue Rodeo,286.8ø
Joker's Wild,Outskirts,Blue Rodeo,251.0ø
Heart Like Mine,Outskirts,Blue Rodeo,291.9ø
Floating,Outskirts,Blue Rodeo,491.1ø
5 Will Get You Six,Outskirts,Blue Rodeo,265.6ø
Big Time,Rat Music for Rat People_ Vol. 3,Attitude,87.0ø
Violent Solutions,Ignorance & Surf Nicaragua,Sacred Reich,255.7ø
Victim Of Demise,Ignorance & Surf Nicaragua,Sacred Reich,215.4ø
Layed To Rest,Ignorance & Surf Nicaragua,Sacred Reich,137.3ø
Ignorance,Ignorance & Surf Nicaragua,Sacred Reich,247.9ø
Death Squad,Ignorance & Surf Nicaragua,Sacred Reich,264.4ø
Administrative Decisions,Still Ignorant,Sacred Reich,220.2ø
Dance Little Lady Dance,I Love To Love - The Best Of,Tina Charles,187.4ø
Eighteen Wheels And A Dozen Roses,The Ultimate Collection,Kathy Mattea,201.9ø
Hungry Eyes,The Definitive Collection,Eric Carmen,241.9ø
Bad Blood,The Show Goes On - The Very Best Of...,Neil Sedaka,189.4ø
The King Is Dead,Aces And Kings...The Best Of,Go West,266.6ø
Masque Of Love,Dancing On The Couch,Go West,246.9ø
Little Caesar,Dancing On The Couch,Go West,268.6ø
Let's Build A Boat,Dancing On The Couch,Go West,221.0ø
I Want To Hear It From You,Live ,Go West,244.2ø
From Baltimore To Paris,Dancing On The Couch,Go West,347.6ø
Dangerous,Dancing On The Couch,Go West,234.8ø
Crossfire,Dancing On The Couch,Go West,271.0ø
Chinese Whispers,Dancing On The Couch,Go West,253.9ø
