Sonnenkinder,Manchmal,Fetisch:Mensch,311.4,0.559,0.336,2009ø
Nicht heute aber morgen,Manchmal,Fetisch:Mensch,196.7,0.559,0.336,2009ø
Narbengarten,Manchmal,Fetisch:Mensch,240.7,0.559,0.336,2006ø
Minenfeld,Manchmal,Fetisch:Mensch,385.7,0.559,0.336,2009ø
Manchmal,Manchmal,Fetisch:Mensch,267.2,0.559,0.336,2007ø
Lass mich&,Manchmal,Fetisch:Mensch,279.8,0.559,0.336,2009ø
Kinderherzen,Manchmal,Fetisch:Mensch,295.5,0.559,0.336,2009ø
Ich fang dich auf,Manchmal,Fetisch:Mensch,258.6,0.559,0.336,2009ø
Fetisch:Mensch,Manchmal,Fetisch:Mensch,254.9,0.559,0.336,2007ø
Blauer Sonnenstrahl,Manchmal,Fetisch:Mensch,317.7,0.559,0.336,2009ø
